location_id,process_id,date,poll,timezone,unit,source,value
PRD,station_day_mad,2021-06-20,pm25,Asia/Shanghai,µg/m3,mee,15.992189241917503
PRD,station_day_mad,2021-06-21,pm10,Asia/Shanghai,µg/m3,mee,25.93683267679923
PRD,station_day_mad,2021-06-21,pm25,Asia/Shanghai,µg/m3,mee,14.04996119260178
PRD,station_day_mad,2021-06-22,pm10,Asia/Shanghai,µg/m3,mee,19.373941728561295
PRD,station_day_mad,2021-06-22,pm25,Asia/Shanghai,µg/m3,mee,10.850193331107654
PRD,station_day_mad,2021-06-23,pm10,Asia/Shanghai,µg/m3,mee,23.212060403364752
PRD,station_day_mad,2021-06-23,pm25,Asia/Shanghai,µg/m3,mee,12.272154325143456
PRD,station_day_mad,2021-06-24,pm10,Asia/Shanghai,µg/m3,mee,25.145703481301307
PRD,station_day_mad,2021-06-24,pm25,Asia/Shanghai,µg/m3,mee,13.05596486846487
PRD,station_day_mad,2021-06-25,pm10,Asia/Shanghai,µg/m3,mee,28.53545023816763
PRD,station_day_mad,2021-06-25,pm25,Asia/Shanghai,µg/m3,mee,12.914335483357222
PRD,station_day_mad,2021-06-26,pm10,Asia/Shanghai,µg/m3,mee,32.89845571095571
PRD,station_day_mad,2021-06-26,pm25,Asia/Shanghai,µg/m3,mee,15.041229603729604
PRD,station_day_mad,2021-06-27,pm10,Asia/Shanghai,µg/m3,mee,29.474272557152993
PRD,station_day_mad,2021-06-27,pm25,Asia/Shanghai,µg/m3,mee,13.623576253710693
PRD,station_day_mad,2021-06-28,pm10,Asia/Shanghai,µg/m3,mee,32.834110545251846
PRD,station_day_mad,2021-06-28,pm25,Asia/Shanghai,µg/m3,mee,14.092959576655229
PRD,station_day_mad,2021-06-29,pm10,Asia/Shanghai,µg/m3,mee,31.23337532033184
PRD,station_day_mad,2021-06-29,pm25,Asia/Shanghai,µg/m3,mee,14.375675773501861
PRD,station_day_mad,2021-06-30,pm10,Asia/Shanghai,µg/m3,mee,30.658820798766452
PRD,station_day_mad,2021-06-30,pm25,Asia/Shanghai,µg/m3,mee,13.545296189317929
PRD,station_day_mad,2021-07-01,pm10,Asia/Shanghai,µg/m3,mee,28.902827314825643
PRD,station_day_mad,2021-07-01,pm25,Asia/Shanghai,µg/m3,mee,12.931422047851814
PRD,station_day_mad,2021-07-02,pm10,Asia/Shanghai,µg/m3,mee,30.25090579710145
PRD,station_day_mad,2021-07-02,pm25,Asia/Shanghai,µg/m3,mee,14.181251266849094
PRD,station_day_mad,2021-07-03,pm10,Asia/Shanghai,µg/m3,mee,26.37135780885781
PRD,station_day_mad,2021-07-03,pm25,Asia/Shanghai,µg/m3,mee,12.587827480490525
PRD,station_day_mad,2021-07-04,pm10,Asia/Shanghai,µg/m3,mee,21.596218022061844
PRD,station_day_mad,2021-07-04,pm25,Asia/Shanghai,µg/m3,mee,8.715760552852943
PRD,station_day_mad,2021-07-05,pm10,Asia/Shanghai,µg/m3,mee,22.38474728596212
PRD,station_day_mad,2021-07-05,pm25,Asia/Shanghai,µg/m3,mee,7.99172006861425
PRD,station_day_mad,2021-07-06,pm10,Asia/Shanghai,µg/m3,mee,20.315234584256324
PRD,station_day_mad,2021-07-06,pm25,Asia/Shanghai,µg/m3,mee,7.923733174353663
PRD,station_day_mad,2021-07-07,pm10,Asia/Shanghai,µg/m3,mee,16.81528873857469
PRD,station_day_mad,2021-07-07,pm25,Asia/Shanghai,µg/m3,mee,6.6187657377973785
PRD,station_day_mad,2021-07-08,pm10,Asia/Shanghai,µg/m3,mee,25.761985900572856
PRD,station_day_mad,2021-07-08,pm25,Asia/Shanghai,µg/m3,mee,12.250432086029912
PRD,station_day_mad,2021-07-09,pm10,Asia/Shanghai,µg/m3,mee,22.84394526341205
PRD,station_day_mad,2021-07-09,pm25,Asia/Shanghai,µg/m3,mee,10.978879647558138
PRD,station_day_mad,2021-07-10,pm10,Asia/Shanghai,µg/m3,mee,19.481832479115088
PRD,station_day_mad,2021-07-10,pm25,Asia/Shanghai,µg/m3,mee,6.807682428125572
PRD,station_day_mad,2021-07-11,pm10,Asia/Shanghai,µg/m3,mee,19.57623182976444
PRD,station_day_mad,2021-07-11,pm25,Asia/Shanghai,µg/m3,mee,7.331293110129427
PRD,station_day_mad,2021-07-12,pm10,Asia/Shanghai,µg/m3,mee,19.699785199471656
PRD,station_day_mad,2021-07-12,pm25,Asia/Shanghai,µg/m3,mee,7.942892898555414
PRD,station_day_mad,2021-07-13,pm10,Asia/Shanghai,µg/m3,mee,20.92632774833862
PRD,station_day_mad,2021-07-13,pm25,Asia/Shanghai,µg/m3,mee,9.664732288116156
PRD,station_day_mad,2021-07-14,pm10,Asia/Shanghai,µg/m3,mee,19.913033976892674
PRD,station_day_mad,2021-07-14,pm25,Asia/Shanghai,µg/m3,mee,8.69536447618205
PRD,station_day_mad,2021-07-15,pm10,Asia/Shanghai,µg/m3,mee,22.881958921132263
PRD,station_day_mad,2021-07-15,pm25,Asia/Shanghai,µg/m3,mee,10.54242090926812
PRD,station_day_mad,2021-07-16,pm10,Asia/Shanghai,µg/m3,mee,28.048588737207663
PRD,station_day_mad,2021-07-16,pm25,Asia/Shanghai,µg/m3,mee,16.087395444320414
PRD,station_day_mad,2021-07-17,pm10,Asia/Shanghai,µg/m3,mee,21.936297850700026
PRD,station_day_mad,2021-07-17,pm25,Asia/Shanghai,µg/m3,mee,9.016435948522618
PRD,station_day_mad,2021-07-18,pm10,Asia/Shanghai,µg/m3,mee,17.526721770343894
PRD,station_day_mad,2021-07-18,pm25,Asia/Shanghai,µg/m3,mee,7.742737108018438
PRD,station_day_mad,2021-07-19,pm10,Asia/Shanghai,µg/m3,mee,12.704862228236712
PRD,station_day_mad,2021-07-19,pm25,Asia/Shanghai,µg/m3,mee,5.825437013939129
PRD,station_day_mad,2021-07-20,pm10,Asia/Shanghai,µg/m3,mee,16.86219939480809
PRD,station_day_mad,2021-07-20,pm25,Asia/Shanghai,µg/m3,mee,7.643373336236609
PRD,station_day_mad,2021-07-21,pm10,Asia/Shanghai,µg/m3,mee,30.98382867132867
PRD,station_day_mad,2021-07-21,pm25,Asia/Shanghai,µg/m3,mee,13.188951447103621
PRD,station_day_mad,2021-07-22,pm10,Asia/Shanghai,µg/m3,mee,45.753039532930835
PRD,station_day_mad,2021-07-22,pm25,Asia/Shanghai,µg/m3,mee,24.37978108847674
PRD,station_day_mad,2021-07-23,pm10,Asia/Shanghai,µg/m3,mee,43.04366466866467
PRD,station_day_mad,2021-07-23,pm25,Asia/Shanghai,µg/m3,mee,25.160079503829504
PRD,station_day_mad,2021-07-24,pm10,Asia/Shanghai,µg/m3,mee,37.66239738522347
PRD,station_day_mad,2021-07-24,pm25,Asia/Shanghai,µg/m3,mee,21.809543174217087
PRD,station_day_mad,2021-07-25,pm10,Asia/Shanghai,µg/m3,mee,40.63703722355627
PRD,station_day_mad,2021-07-25,pm25,Asia/Shanghai,µg/m3,mee,25.146477842809364
PRD,station_day_mad,2021-07-26,pm10,Asia/Shanghai,µg/m3,mee,45.70911787487874
PRD,station_day_mad,2021-07-26,pm25,Asia/Shanghai,µg/m3,mee,28.281425096642486
PRD,station_day_mad,2021-07-27,pm10,Asia/Shanghai,µg/m3,mee,38.87330088389871
PRD,station_day_mad,2021-07-27,pm25,Asia/Shanghai,µg/m3,mee,24.234968111598548
PRD,station_day_mad,2021-07-28,pm10,Asia/Shanghai,µg/m3,mee,29.695223331207313
PRD,station_day_mad,2021-07-28,pm25,Asia/Shanghai,µg/m3,mee,16.699315509369857
PRD,station_day_mad,2021-07-29,pm10,Asia/Shanghai,µg/m3,mee,26.226371028800695
PRD,station_day_mad,2021-07-29,pm25,Asia/Shanghai,µg/m3,mee,13.534032490314459
PRD,station_day_mad,2021-07-30,pm10,Asia/Shanghai,µg/m3,mee,27.446119550739116
PRD,station_day_mad,2021-07-30,pm25,Asia/Shanghai,µg/m3,mee,14.744250088679436
PRD,station_day_mad,2021-07-31,pm10,Asia/Shanghai,µg/m3,mee,28.054911413837
PRD,station_day_mad,2021-07-31,pm25,Asia/Shanghai,µg/m3,mee,14.816329059076814
PRD,station_day_mad,2021-08-01,pm10,Asia/Shanghai,µg/m3,mee,34.39287689967038
PRD,station_day_mad,2021-08-01,pm25,Asia/Shanghai,µg/m3,mee,18.709008986182898
PRD,station_day_mad,2021-08-02,pm10,Asia/Shanghai,µg/m3,mee,24.090387041130747
PRD,station_day_mad,2021-08-02,pm25,Asia/Shanghai,µg/m3,mee,12.618350852046504
PRD,station_day_mad,2021-08-03,pm10,Asia/Shanghai,µg/m3,mee,27.388551059289046
PRD,station_day_mad,2021-08-03,pm25,Asia/Shanghai,µg/m3,mee,15.696057565622782
PRD,station_day_mad,2021-08-04,pm10,Asia/Shanghai,µg/m3,mee,30.556387453126582
PRD,station_day_mad,2021-08-04,pm25,Asia/Shanghai,µg/m3,mee,18.760627958997524
PRD,station_day_mad,2021-08-05,pm10,Asia/Shanghai,µg/m3,mee,34.21959381198511
PRD,station_day_mad,2021-08-05,pm25,Asia/Shanghai,µg/m3,mee,20.44338360914448
PRD,station_day_mad,2021-08-06,pm10,Asia/Shanghai,µg/m3,mee,31.615309056885145
PRD,station_day_mad,2021-08-06,pm25,Asia/Shanghai,µg/m3,mee,18.10188724319159
PRD,station_day_mad,2021-08-07,pm10,Asia/Shanghai,µg/m3,mee,33.7063948732427
PRD,station_day_mad,2021-08-07,pm25,Asia/Shanghai,µg/m3,mee,18.2926359925241
PRD,station_day_mad,2021-08-08,pm10,Asia/Shanghai,µg/m3,mee,27.365832213452183
PRD,station_day_mad,2021-08-08,pm25,Asia/Shanghai,µg/m3,mee,12.764243139901035
PRD,station_day_mad,2021-08-09,pm10,Asia/Shanghai,µg/m3,mee,22.59569597069597
PRD,station_day_mad,2021-08-09,pm25,Asia/Shanghai,µg/m3,mee,11.635185967878275
PRD,station_day_mad,2021-08-10,pm10,Asia/Shanghai,µg/m3,mee,25.776650251921993
PRD,station_day_mad,2021-08-10,pm25,Asia/Shanghai,µg/m3,mee,13.074572627347226
PRD,station_day_mad,2021-08-11,pm10,Asia/Shanghai,µg/m3,mee,23.3303530708422
PRD,station_day_mad,2021-08-11,pm25,Asia/Shanghai,µg/m3,mee,10.555121056479752
PRD,station_day_mad,2021-08-12,pm10,Asia/Shanghai,µg/m3,mee,24.897241036042523
PRD,station_day_mad,2021-08-12,pm25,Asia/Shanghai,µg/m3,mee,10.920673830999919
PRD,station_day_mad,2021-08-13,pm10,Asia/Shanghai,µg/m3,mee,19.331133540372672
PRD,station_day_mad,2021-08-13,pm25,Asia/Shanghai,µg/m3,mee,8.593078072290028
PRD,station_day_mad,2021-08-14,pm10,Asia/Shanghai,µg/m3,mee,18.018468759501367
PRD,station_day_mad,2021-08-14,pm25,Asia/Shanghai,µg/m3,mee,7.82323428383211
PRD,station_day_mad,2021-08-15,pm10,Asia/Shanghai,µg/m3,mee,22.57273231472316
PRD,station_day_mad,2021-08-15,pm25,Asia/Shanghai,µg/m3,mee,10.149076091132947
PRD,station_day_mad,2021-08-16,pm10,Asia/Shanghai,µg/m3,mee,28.057860998650472
PRD,station_day_mad,2021-08-16,pm25,Asia/Shanghai,µg/m3,mee,13.4621972831487
PRD,station_day_mad,2021-08-17,pm10,Asia/Shanghai,µg/m3,mee,28.218887268132622
PRD,station_day_mad,2021-08-17,pm25,Asia/Shanghai,µg/m3,mee,13.315751730854284
PRD,station_day_mad,2021-08-18,pm10,Asia/Shanghai,µg/m3,mee,35.61052932574672
PRD,station_day_mad,2021-08-18,pm25,Asia/Shanghai,µg/m3,mee,18.08659230262491
PRD,station_day_mad,2021-08-19,pm10,Asia/Shanghai,µg/m3,mee,26.499100537144017
PRD,station_day_mad,2021-08-19,pm25,Asia/Shanghai,µg/m3,mee,12.715454692142336
PRD,station_day_mad,2021-08-20,pm10,Asia/Shanghai,µg/m3,mee,21.0779454622418
PRD,station_day_mad,2021-08-20,pm25,Asia/Shanghai,µg/m3,mee,8.962662247173117
PRD,station_day_mad,2021-08-21,pm10,Asia/Shanghai,µg/m3,mee,19.503163503163503
PRD,station_day_mad,2021-08-21,pm25,Asia/Shanghai,µg/m3,mee,8.380931879587486
PRD,station_day_mad,2021-08-22,pm10,Asia/Shanghai,µg/m3,mee,17.70600233100233
PRD,station_day_mad,2021-08-22,pm25,Asia/Shanghai,µg/m3,mee,7.287384478229478
PRD,station_day_mad,2021-08-23,pm10,Asia/Shanghai,µg/m3,mee,17.532477667260277
PRD,station_day_mad,2021-08-23,pm25,Asia/Shanghai,µg/m3,mee,6.794865148213319
PRD,station_day_mad,2021-08-24,pm10,Asia/Shanghai,µg/m3,mee,17.775889704307897
PRD,station_day_mad,2021-08-24,pm25,Asia/Shanghai,µg/m3,mee,7.047404707230222
PRD,station_day_mad,2021-08-25,pm10,Asia/Shanghai,µg/m3,mee,17.457488980747495
PRD,station_day_mad,2021-08-25,pm25,Asia/Shanghai,µg/m3,mee,7.55885225612616
PRD,station_day_mad,2021-08-26,pm10,Asia/Shanghai,µg/m3,mee,21.8512743805804
PRD,station_day_mad,2021-08-26,pm25,Asia/Shanghai,µg/m3,mee,9.18057039894848
PRD,station_day_mad,2021-08-27,pm10,Asia/Shanghai,µg/m3,mee,27.482317048893137
PRD,station_day_mad,2021-08-27,pm25,Asia/Shanghai,µg/m3,mee,10.754007904869393
PRD,station_day_mad,2021-08-28,pm10,Asia/Shanghai,µg/m3,mee,31.23887796985623
PRD,station_day_mad,2021-08-28,pm25,Asia/Shanghai,µg/m3,mee,13.96443502150024
PRD,station_day_mad,2021-08-29,pm10,Asia/Shanghai,µg/m3,mee,29.63133809125657
PRD,station_day_mad,2021-08-29,pm25,Asia/Shanghai,µg/m3,mee,13.74324565832718
PRD,station_day_mad,2021-08-30,pm10,Asia/Shanghai,µg/m3,mee,30.471052226758747
PRD,station_day_mad,2021-08-30,pm25,Asia/Shanghai,µg/m3,mee,15.162178220330395
PRD,station_day_mad,2021-08-31,pm10,Asia/Shanghai,µg/m3,mee,23.276002077632512
PRD,station_day_mad,2021-08-31,pm25,Asia/Shanghai,µg/m3,mee,11.160231413753086
PRD,station_day_mad,2021-09-01,pm10,Asia/Shanghai,µg/m3,mee,21.12178491798057
PRD,station_day_mad,2021-09-01,pm25,Asia/Shanghai,µg/m3,mee,9.017528214539084
PRD,station_day_mad,2021-09-02,pm10,Asia/Shanghai,µg/m3,mee,18.85726045832651
PRD,station_day_mad,2021-09-02,pm25,Asia/Shanghai,µg/m3,mee,7.789614067364722
PRD,station_day_mad,2021-09-03,pm10,Asia/Shanghai,µg/m3,mee,15.767008623751625
PRD,station_day_mad,2021-09-03,pm25,Asia/Shanghai,µg/m3,mee,6.170257879039344
PRD,station_day_mad,2021-09-04,pm10,Asia/Shanghai,µg/m3,mee,19.795946592499796
PRD,station_day_mad,2021-09-04,pm25,Asia/Shanghai,µg/m3,mee,8.587384291788064
PRD,station_day_mad,2021-09-05,pm10,Asia/Shanghai,µg/m3,mee,34.491152748217964
PRD,station_day_mad,2021-09-05,pm25,Asia/Shanghai,µg/m3,mee,18.081812557292096
PRD,station_day_mad,2021-09-06,pm10,Asia/Shanghai,µg/m3,mee,27.208811568865915
PRD,station_day_mad,2021-09-06,pm25,Asia/Shanghai,µg/m3,mee,13.834445943549204
PRD,station_day_mad,2021-09-07,pm10,Asia/Shanghai,µg/m3,mee,25.154756927854756
PRD,station_day_mad,2021-09-07,pm25,Asia/Shanghai,µg/m3,mee,11.228467788250397
PRD,station_day_mad,2021-09-08,pm10,Asia/Shanghai,µg/m3,mee,39.02632829127394
PRD,station_day_mad,2021-09-08,pm25,Asia/Shanghai,µg/m3,mee,20.71368577075099
PRD,station_day_mad,2021-09-09,pm10,Asia/Shanghai,µg/m3,mee,37.69501811594203
PRD,station_day_mad,2021-09-09,pm25,Asia/Shanghai,µg/m3,mee,20.752886448981986
PRD,station_day_mad,2021-09-10,pm10,Asia/Shanghai,µg/m3,mee,47.43876911132346
PRD,station_day_mad,2021-09-10,pm25,Asia/Shanghai,µg/m3,mee,28.027978271728273
PRD,station_day_mad,2021-09-11,pm10,Asia/Shanghai,µg/m3,mee,54.26200022803284
PRD,station_day_mad,2021-09-11,pm25,Asia/Shanghai,µg/m3,mee,33.37720178372352
PRD,station_day_mad,2021-09-12,pm10,Asia/Shanghai,µg/m3,mee,51.39391464247603
PRD,station_day_mad,2021-09-12,pm25,Asia/Shanghai,µg/m3,mee,31.282890569575354
PRD,station_day_mad,2021-09-13,pm10,Asia/Shanghai,µg/m3,mee,25.656095534899883
PRD,station_day_mad,2021-09-13,pm25,Asia/Shanghai,µg/m3,mee,12.687075179722239
PRD,station_day_mad,2021-09-14,pm10,Asia/Shanghai,µg/m3,mee,39.578249196455715
PRD,station_day_mad,2021-09-14,pm25,Asia/Shanghai,µg/m3,mee,20.684616874207176
PRD,station_day_mad,2021-09-15,pm10,Asia/Shanghai,µg/m3,mee,33.635166916416914
PRD,station_day_mad,2021-09-15,pm25,Asia/Shanghai,µg/m3,mee,18.644698598502945
PRD,station_day_mad,2021-09-16,pm10,Asia/Shanghai,µg/m3,mee,41.23912048096831
PRD,station_day_mad,2021-09-16,pm25,Asia/Shanghai,µg/m3,mee,23.408813107182674
PRD,station_day_mad,2021-09-17,pm10,Asia/Shanghai,µg/m3,mee,42.8187908496732
PRD,station_day_mad,2021-09-17,pm25,Asia/Shanghai,µg/m3,mee,25.290849673202615
PRD,station_day_mad,2021-09-18,pm10,Asia/Shanghai,µg/m3,mee,17.771958556149734
PRD,station_day_mad,2021-09-18,pm25,Asia/Shanghai,µg/m3,mee,7.902578575516555
PRD,station_day_mad,2021-09-19,pm10,Asia/Shanghai,µg/m3,mee,20.493229596490465
PRD,station_day_mad,2021-09-19,pm25,Asia/Shanghai,µg/m3,mee,8.543869412469403
PRD,station_day_mad,2021-09-20,pm10,Asia/Shanghai,µg/m3,mee,26.45018387409692
PRD,station_day_mad,2021-09-20,pm25,Asia/Shanghai,µg/m3,mee,12.958301042969236
PRD,station_day_mad,2021-09-21,pm10,Asia/Shanghai,µg/m3,mee,22.673785591791884
PRD,station_day_mad,2021-09-21,pm25,Asia/Shanghai,µg/m3,mee,11.769531952571004
PRD,station_day_mad,2021-09-22,pm10,Asia/Shanghai,µg/m3,mee,19.388628807786418
PRD,station_day_mad,2021-09-22,pm25,Asia/Shanghai,µg/m3,mee,7.4305578725558705
PRD,station_day_mad,2021-09-23,pm10,Asia/Shanghai,µg/m3,mee,24.84085541651331
PRD,station_day_mad,2021-09-23,pm25,Asia/Shanghai,µg/m3,mee,10.483156903165485
PRD,station_day_mad,2021-09-24,pm10,Asia/Shanghai,µg/m3,mee,31.87960658001419
PRD,station_day_mad,2021-09-24,pm25,Asia/Shanghai,µg/m3,mee,14.947542403248924
PRD,station_day_mad,2021-09-25,pm10,Asia/Shanghai,µg/m3,mee,43.54222408026756
PRD,station_day_mad,2021-09-25,pm25,Asia/Shanghai,µg/m3,mee,20.579922342150603
PRD,station_day_mad,2021-09-26,pm10,Asia/Shanghai,µg/m3,mee,51.02808061503713
PRD,station_day_mad,2021-09-26,pm25,Asia/Shanghai,µg/m3,mee,28.539792182455226
PRD,station_day_mad,2021-09-27,pm10,Asia/Shanghai,µg/m3,mee,55.13051079355427
PRD,station_day_mad,2021-09-27,pm25,Asia/Shanghai,µg/m3,mee,32.41565544962284
PRD,station_day_mad,2021-09-28,pm10,Asia/Shanghai,µg/m3,mee,53.29974382501557
PRD,station_day_mad,2021-09-28,pm25,Asia/Shanghai,µg/m3,mee,32.872214289333854
PRD,station_day_mad,2021-09-29,pm10,Asia/Shanghai,µg/m3,mee,55.48378106007705
PRD,station_day_mad,2021-09-29,pm25,Asia/Shanghai,µg/m3,mee,35.92784058889828
PRD,station_day_mad,2021-09-30,pm10,Asia/Shanghai,µg/m3,mee,49.5697641126989
PRD,station_day_mad,2021-09-30,pm25,Asia/Shanghai,µg/m3,mee,33.55315843576713
PRD,station_day_mad,2021-10-01,pm10,Asia/Shanghai,µg/m3,mee,39.208763006317355
PRD,station_day_mad,2021-10-01,pm25,Asia/Shanghai,µg/m3,mee,24.30457797033884
PRD,station_day_mad,2021-10-02,pm10,Asia/Shanghai,µg/m3,mee,24.646408389997703
PRD,station_day_mad,2021-10-02,pm25,Asia/Shanghai,µg/m3,mee,12.681075460487225
PRD,station_day_mad,2021-10-03,pm10,Asia/Shanghai,µg/m3,mee,37.191059757236225
PRD,station_day_mad,2021-10-03,pm25,Asia/Shanghai,µg/m3,mee,17.616332764990055
PRD,station_day_mad,2021-10-04,pm10,Asia/Shanghai,µg/m3,mee,44.39951257182715
PRD,station_day_mad,2021-10-04,pm25,Asia/Shanghai,µg/m3,mee,20.37668934503973
PRD,station_day_mad,2021-10-05,pm10,Asia/Shanghai,µg/m3,mee,48.20665128796617
PRD,station_day_mad,2021-10-05,pm25,Asia/Shanghai,µg/m3,mee,18.283288478790208
PRD,station_day_mad,2021-10-06,pm10,Asia/Shanghai,µg/m3,mee,38.76441357555488
PRD,station_day_mad,2021-10-06,pm25,Asia/Shanghai,µg/m3,mee,16.2405398043985
PRD,station_day_mad,2021-10-07,pm10,Asia/Shanghai,µg/m3,mee,14.391905516934122
PRD,station_day_mad,2021-10-07,pm25,Asia/Shanghai,µg/m3,mee,8.297266160114061
PRD,station_day_mad,2021-10-08,pm10,Asia/Shanghai,µg/m3,mee,10.645100946325876
PRD,station_day_mad,2021-10-08,pm25,Asia/Shanghai,µg/m3,mee,5.262019051482478
PRD,station_day_mad,2021-10-09,pm10,Asia/Shanghai,µg/m3,mee,27.690575835077112
PRD,station_day_mad,2021-10-09,pm25,Asia/Shanghai,µg/m3,mee,15.582984949832776
PRD,station_day_mad,2021-10-10,pm10,Asia/Shanghai,µg/m3,mee,34.084255524952454
PRD,station_day_mad,2021-10-10,pm25,Asia/Shanghai,µg/m3,mee,17.908995416348358
PRD,station_day_mad,2021-10-11,pm10,Asia/Shanghai,µg/m3,mee,22.135251603681912
PRD,station_day_mad,2021-10-11,pm25,Asia/Shanghai,µg/m3,mee,8.054501817449388
PRD,station_day_mad,2021-10-12,pm10,Asia/Shanghai,µg/m3,mee,21.298285953177256
PRD,station_day_mad,2021-10-12,pm25,Asia/Shanghai,µg/m3,mee,12.268739865207257
PRD,station_day_mad,2021-10-13,pm10,Asia/Shanghai,µg/m3,mee,29.420628737204822
PRD,station_day_mad,2021-10-13,pm25,Asia/Shanghai,µg/m3,mee,19.05276743184352
PRD,station_day_mad,2021-10-14,pm10,Asia/Shanghai,µg/m3,mee,25.88944397993311
PRD,station_day_mad,2021-10-14,pm25,Asia/Shanghai,µg/m3,mee,16.45442745660137
PRD,station_day_mad,2021-10-15,pm10,Asia/Shanghai,µg/m3,mee,19.426590619525403
PRD,station_day_mad,2021-10-15,pm25,Asia/Shanghai,µg/m3,mee,9.671435629587803
PRD,station_day_mad,2021-10-16,pm10,Asia/Shanghai,µg/m3,mee,16.077537998805163
PRD,station_day_mad,2021-10-16,pm25,Asia/Shanghai,µg/m3,mee,6.452608818527011
PRD,station_day_mad,2021-10-17,pm10,Asia/Shanghai,µg/m3,mee,30.958373520072605
PRD,station_day_mad,2021-10-17,pm25,Asia/Shanghai,µg/m3,mee,16.475083121493306
PRD,station_day_mad,2021-10-18,pm10,Asia/Shanghai,µg/m3,mee,49.20585103998565
PRD,station_day_mad,2021-10-18,pm25,Asia/Shanghai,µg/m3,mee,27.268044455544455
PRD,station_day_mad,2021-10-19,pm10,Asia/Shanghai,µg/m3,mee,41.59069689368602
PRD,station_day_mad,2021-10-19,pm25,Asia/Shanghai,µg/m3,mee,21.819584853552247
PRD,station_day_mad,2021-10-20,pm10,Asia/Shanghai,µg/m3,mee,20.931930840898232
PRD,station_day_mad,2021-10-20,pm25,Asia/Shanghai,µg/m3,mee,8.50757584806498
PRD,station_day_mad,2021-10-21,pm10,Asia/Shanghai,µg/m3,mee,14.899733961690483
PRD,station_day_mad,2021-10-21,pm25,Asia/Shanghai,µg/m3,mee,7.025847588719442
PRD,station_day_mad,2021-10-22,pm10,Asia/Shanghai,µg/m3,mee,33.74169580419581
PRD,station_day_mad,2021-10-22,pm25,Asia/Shanghai,µg/m3,mee,20.777790859026556
PRD,station_day_mad,2021-10-23,pm10,Asia/Shanghai,µg/m3,mee,27.047554347826086
PRD,station_day_mad,2021-10-23,pm25,Asia/Shanghai,µg/m3,mee,15.002159977703457
PRD,station_day_mad,2021-10-24,pm10,Asia/Shanghai,µg/m3,mee,27.69324447720472
PRD,station_day_mad,2021-10-24,pm25,Asia/Shanghai,µg/m3,mee,14.423285953177258
PRD,station_day_mad,2021-10-25,pm10,Asia/Shanghai,µg/m3,mee,49.638863278104765
PRD,station_day_mad,2021-10-25,pm25,Asia/Shanghai,µg/m3,mee,26.88614083285136
PRD,station_day_mad,2021-10-26,pm10,Asia/Shanghai,µg/m3,mee,58.6133259856086
PRD,station_day_mad,2021-10-26,pm25,Asia/Shanghai,µg/m3,mee,31.498014214046822
PRD,station_day_mad,2021-10-27,pm10,Asia/Shanghai,µg/m3,mee,58.37990827822063
PRD,station_day_mad,2021-10-27,pm25,Asia/Shanghai,µg/m3,mee,35.06985062991928
PRD,station_day_mad,2021-10-28,pm10,Asia/Shanghai,µg/m3,mee,63.65067088708393
PRD,station_day_mad,2021-10-28,pm25,Asia/Shanghai,µg/m3,mee,39.46743519161998
PRD,station_day_mad,2021-10-29,pm10,Asia/Shanghai,µg/m3,mee,35.33750307663351
PRD,station_day_mad,2021-10-29,pm25,Asia/Shanghai,µg/m3,mee,24.51013298295907
PRD,station_day_mad,2021-10-30,pm10,Asia/Shanghai,µg/m3,mee,46.57374645282254
PRD,station_day_mad,2021-10-30,pm25,Asia/Shanghai,µg/m3,mee,30.475125418060202
PRD,station_day_mad,2021-10-31,pm10,Asia/Shanghai,µg/m3,mee,56.680630510793556
PRD,station_day_mad,2021-10-31,pm25,Asia/Shanghai,µg/m3,mee,34.35067649741563
PRD,station_day_mad,2021-11-01,pm10,Asia/Shanghai,µg/m3,mee,50.401524652883346
PRD,station_day_mad,2021-11-01,pm25,Asia/Shanghai,µg/m3,mee,26.540716529846964
PRD,station_day_mad,2021-11-02,pm10,Asia/Shanghai,µg/m3,mee,53.38227741461437
PRD,station_day_mad,2021-11-02,pm25,Asia/Shanghai,µg/m3,mee,28.143387047734873
PRD,station_day_mad,2021-11-03,pm10,Asia/Shanghai,µg/m3,mee,53.846787586130354
PRD,station_day_mad,2021-11-03,pm25,Asia/Shanghai,µg/m3,mee,28.031108607478306
PRD,station_day_mad,2021-11-04,pm10,Asia/Shanghai,µg/m3,mee,39.754901960784316
PRD,station_day_mad,2021-11-04,pm25,Asia/Shanghai,µg/m3,mee,19.17
YRD,station_day_mad,2018-10-01,pm10,Asia/Shanghai,µg/m3,mee,61.27742137371842
YRD,station_day_mad,2018-10-01,pm25,Asia/Shanghai,µg/m3,mee,28.841765213817308
YRD,station_day_mad,2018-10-02,pm10,Asia/Shanghai,µg/m3,mee,64.33932239944032
YRD,station_day_mad,2018-10-02,pm25,Asia/Shanghai,µg/m3,mee,35.59972554239087
YRD,station_day_mad,2018-10-03,pm10,Asia/Shanghai,µg/m3,mee,53.225657832445705
YRD,station_day_mad,2018-10-03,pm25,Asia/Shanghai,µg/m3,mee,29.71013405362145
YRD,station_day_mad,2018-10-04,pm10,Asia/Shanghai,µg/m3,mee,53.0505413836015
YRD,station_day_mad,2018-10-04,pm25,Asia/Shanghai,µg/m3,mee,27.978439860792804
YRD,station_day_mad,2018-10-05,pm10,Asia/Shanghai,µg/m3,mee,65.35134128638254
YRD,station_day_mad,2018-10-05,pm25,Asia/Shanghai,µg/m3,mee,35.546715880027904
